Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00    2204/2204        bool boost::detail::function::basic_vtable0<ros::SerializedMessage>::assign_to<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > > >(boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >, boost::detail::function::function_buffer&) const [591]
[592]    0.0    0.00    0.00    2204         bool boost::detail::function::basic_vtable0<ros::SerializedMessage>::assign_to<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > > >(boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >, boost::detail::function::function_buffer&, boost::detail::function::function_obj_tag) const [592]
                0.00    0.00    2205/2205        boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >* boost::addressof<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > > >(boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >&) [560]
                0.00    0.00    2204/2396        boost::detail::function::has_empty_target(...) [539]
                0.00    0.00    2204/2204        void boost::detail::function::basic_vtable0<ros::SerializedMessage>::assign_functor<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > > >(boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >, boost::detail::function::function_buffer&, mpl_::bool_<true>) const [590]
-----------------------------------------------
                0.00    0.00    2204/2204        std::_Vector_base<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::_Vector_impl::~_Vector_impl() [564]
[593]    0.0    0.00    0.00    2204         std::allocator<cv::Vec<int, 4> >::~allocator() [593]
                0.00    0.00    2203/2203        __gnu_cxx::new_allocator<cv::Vec<int, 4> >::~new_allocator() [603]
-----------------------------------------------
                0.00    0.00    2204/2204        std::_Vector_base<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >::_Vector_impl::_Vector_impl() [547]
[594]    0.0    0.00    0.00    2204         std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::allocator() [594]
                0.00    0.00    2206/2206        __gnu_cxx::new_allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >::new_allocator() [544]
-----------------------------------------------
                0.00    0.00    2204/2204        std::_Vector_base<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::_Vector_base() [566]
[595]    0.0    0.00    0.00    2204         std::_Vector_base<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::_Vector_impl::_Vector_impl() [595]
                0.00    0.00    2203/2203        std::allocator<cv::Vec<int, 4> >::allocator() [604]
-----------------------------------------------
                0.00    0.00    2204/2204        std::_Vector_base<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::~_Vector_base() [597]
[596]    0.0    0.00    0.00    2204         std::_Vector_base<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::_M_deallocate(cv::Vec<int, 4>*, unsigned long) [596]
                0.00    0.00    2204/2204        __gnu_cxx::new_allocator<cv::Vec<int, 4> >::deallocate(cv::Vec<int, 4>*, unsigned long) [587]
-----------------------------------------------
                0.00    0.00    2204/2204        std::vector<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::~vector() [570]
[597]    0.0    0.00    0.00    2204         std::_Vector_base<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::~_Vector_base() [597]
                0.00    0.00    2205/2205        std::_Vector_base<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::_Vector_impl::~_Vector_impl() [564]
                0.00    0.00    2204/2204        std::_Vector_base<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::_M_deallocate(cv::Vec<int, 4>*, unsigned long) [596]
-----------------------------------------------
                0.00    0.00    2204/2204        void std::_Destroy<cv::Vec<int, 4>*, cv::Vec<int, 4> >(cv::Vec<int, 4>*, cv::Vec<int, 4>*, std::allocator<cv::Vec<int, 4> >&) [572]
[598]    0.0    0.00    0.00    2204         void std::_Destroy<cv::Vec<int, 4>*>(cv::Vec<int, 4>*, cv::Vec<int, 4>*) [598]
                0.00    0.00    2205/2205        void std::_Destroy_aux<true>::__destroy<cv::Vec<int, 4>*>(cv::Vec<int, 4>*, cv::Vec<int, 4>*) [563]
-----------------------------------------------
                0.00    0.00    2204/2204        void std::_Destroy<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >&) [606]
[599]    0.0    0.00    0.00    2204         void std::_Destroy<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*>(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*) [599]
                0.00    0.00    2203/2203        void std::_Destroy_aux<false>::__destroy<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*>(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*) [605]
-----------------------------------------------
                0.00    0.00    2203/2203        cv::_OutputArray::_OutputArray<cv::Point_<int> >(std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >&) [573]
[600]    0.0    0.00    0.00    2203         cv::_InputArray::_InputArray<cv::Point_<int> >(std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > > const&) [600]
                0.00    0.00    2203/162230      cv::Size_<int>::Size_() [172]
-----------------------------------------------
                0.00    0.00    2203/2203        boost::function0<ros::SerializedMessage>::function0<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > > >(boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > > >::value>::value, int>::type) [561]
[601]    0.0    0.00    0.00    2203         void boost::function0<ros::SerializedMessage>::assign_to<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > > >(boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >) [601]
                0.00    0.00    2204/2204        bool boost::detail::function::basic_vtable0<ros::SerializedMessage>::assign_to<boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > > >(boost::_bi::bind_t<ros::SerializedMessage, ros::SerializedMessage (*)(geometry_msgs::Twist_<std::allocator<void> > const&), boost::_bi::list1<boost::reference_wrapper<geometry_msgs::Twist_<std::allocator<void> > const> > >, boost::detail::function::function_buffer&) const [591]
-----------------------------------------------
                0.00    0.00    2203/2203        std::allocator<cv::Vec<int, 4> >::allocator() [604]
[602]    0.0    0.00    0.00    2203         __gnu_cxx::new_allocator<cv::Vec<int, 4> >::new_allocator() [602]
-----------------------------------------------
                0.00    0.00    2203/2203        std::allocator<cv::Vec<int, 4> >::~allocator() [593]
[603]    0.0    0.00    0.00    2203         __gnu_cxx::new_allocator<cv::Vec<int, 4> >::~new_allocator() [603]
-----------------------------------------------
                0.00    0.00    2203/2203        std::_Vector_base<cv::Vec<int, 4>, std::allocator<cv::Vec<int, 4> > >::_Vector_impl::_Vector_impl() [595]
[604]    0.0    0.00    0.00    2203         std::allocator<cv::Vec<int, 4> >::allocator() [604]
                0.00    0.00    2203/2203        __gnu_cxx::new_allocator<cv::Vec<int, 4> >::new_allocator() [602]
-----------------------------------------------
                0.00    0.00    2203/2203        void std::_Destroy<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*>(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*) [599]
[605]    0.0    0.00    0.00    2203         void std::_Destroy_aux<false>::__destroy<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*>(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*) [605]
                0.00    0.00   88072/88072       void std::_Destroy<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*) [189]
                0.00    0.00   88070/88070       std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >* std::__addressof<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >&) [191]
-----------------------------------------------
                0.00    0.00    2203/2203        std::vector<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > > >::~vector() [571]
[606]    0.0    0.00    0.00    2203         void std::_Destroy<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::allocator<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > > >&) [606]
                0.00    0.00    2204/2204        void std::_Destroy<std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*>(std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*, std::vector<cv::Point_<int>, std::allocator<cv::Point_<int> > >*) [599]
-----------------------------------------------
                0.00    0.00    2202/2202        boost::detail::shared_count::shared_count<unsigned char*, boost::checked_array_deleter<unsigned char> >(unsigned char*, boost::checked_array_deleter<unsigned char>) [615]
[607]    0.0    0.00    0.00    2202         boost::detail::sp_counted_impl_pd<unsigned char*, boost::checked_array_deleter<unsigned char> >::sp_counted_impl_pd(unsigned char*, boost::checked_array_deleter<unsigned char>&) [607]
                0.00    0.00    2202/8085        boost::detail::sp_counted_base::sp_counted_base() [320]
-----------------------------------------------
                0.00    0.00    2199/2199        unsigned int ros::serialization::serializationLength<geometry_msgs::Twist_<std::allocator<void> > >(geometry_msgs::Twist_<std::allocator<void> > const&) [625]
[608]    0.0    0.00    0.00    2199         unsigned int ros::serialization::Serializer<geometry_msgs::Twist_<std::allocator<void> > >::serializedLength<geometry_msgs::Twist_<std::allocator<void> > >(geometry_msgs::Twist_<std::allocator<void> > const&) [608]
                0.00    0.00    2198/6595        ros::serialization::LStream::LStream() [351]
                0.00    0.00    2197/6593        ros::serialization::LStream::getLength() [352]
                0.00    0.00    2197/2197        void ros::serialization::Serializer<geometry_msgs::Twist_<std::allocator<void> > >::allInOne<ros::serialization::LStream, geometry_msgs::Twist_<std::allocator<void> > const&>(ros::serialization::LStream&, geometry_msgs::Twist_<std::allocator<void> > const&) [624]
-----------------------------------------------
                0.00    0.00    2199/2199        void ros::serialization::serialize<geometry_msgs::Twist_<std::allocator<void> >, ros::serialization::OStream>(ros::serialization::OStream&, geometry_msgs::Twist_<std::allocator<void> > const&) [611]
[609]    0.0    0.00    0.00    2199         void ros::serialization::Serializer<geometry_msgs::Twist_<std::allocator<void> > >::write<ros::serialization::OStream, geometry_msgs::Twist_<std::allocator<void> > >(ros::serialization::OStream&, geometry_msgs::Twist_<std::allocator<void> > const&) [609]
                0.00    0.00    2198/2198        void ros::serialization::Serializer<geometry_msgs::Twist_<std::allocator<void> > >::allInOne<ros::serialization::OStream, geometry_msgs::Twist_<std::allocator<void> > const&>(ros::serialization::OStream&, geometry_msgs::Twist_<std::allocator<void> > const&) [617]
